"Dátum","Nyitó ár","Záró ár","Max","Min","Átlag","Forgalom (mFt)","Forgalom (db)"
"2001-10-30","6694.3701","6684.8398","6694.3701","6618.5801","","6529006602",""
"2001-10-31","6669.2598","6773.1401","6773.1401","6648.2598","","5830194673",""
"2001-11-05","6833.52","6849.6699","6915.8799","6819.0698","","7034114746",""
"2001-11-06","6871.2202","6879.0098","6895.6299","6843.2002","","4923549923",""
"2001-11-07","6866.4102","6882.6699","6911.77","6803.6802","","3791359878",""
"2001-11-08","6898.7598","6937.9902","6967.6899","6895.2002","","5156744666",""
"2001-11-09","6871.21","6895.3101","6921.3599","6833.8599","","2886973153",""
"2001-11-12","6836.9302","6785.9902","6886.8901","6724.9399","","4427224905",""
"2001-11-13","6870.7002","6960.6699","6960.77","6870.7002","","5358278194",""
"2001-11-14","7012.6899","7140.71","7202.1001","7012.6899","","13698191612",""
"2001-11-15","7208.54","7181.8101","7293.23","7147.6602","","11518510442",""
"2001-11-16","7202.1899","7134.79","7229.3398","7100.0601","","10043962897",""
"2001-11-19","7206.0601","7124.0801","7209.75","7106","","4218518736",""
"2001-11-20","7103.1099","7137.5098","7137.5098","7061.04","","3814569763",""
"2001-11-21","7070.5801","7164.2402","7173.5601","7063.98","","3620066411",""
"2001-11-22","7164.8799","7140.2202","7198.9102","7124.54","","4515754122",""
"2001-11-23","7142.8599","7226.2798","7235.8901","7116.8701","","5595107199",""
"2001-11-26","7273.25","7357.6099","7363.0498","7267.9702","","6630333837",""
"2001-11-27","7340.8101","7237.96","7369.0498","7227.5601","","7069037873",""
"2001-11-28","7224.0898","7218.5","7262.1602","7185.3398","","5955468685",""
"2001-11-29","7197.3101","7211.3901","7218.1499","7130.0298","","6424191864",""
"2001-11-30","7208.9399","7125.2002","7245.1201","7125.2002","","4035577431",""
"2001-12-03","7116.52","7133.1001","7177.5498","7103.1299","","4157591597",""
"2001-12-04","7162.6201","7118.0601","7179.6602","7098.0601","","2998145207",""
"2001-12-05","7183.8701","7250.5298","7250.5298","7111.6899","","7651080618",""
"2001-12-06","7293.27","7212.1099","7296.1001","7202.6499","","7938835174",""
"2001-12-07","7196.8301","7312.8398","7312.8398","7162","","5842676614",""
"2001-12-10","7267.8398","7281.2798","7320.6802","7257.3999","","4131973174",""
"2001-12-11","7252.0298","7223.1499","7260.6099","7181.1899","","8679365802",""
"2001-12-12","7227.1099","7208.96","7261.3799","7195.0498","","2890334799",""
"2001-12-13","7191.04","7164.96","7215.1401","7127.8799","","3466684198",""
"2001-12-14","7131.73","7192.9199","7192.9199","7111.73","","3224586414",""
"2001-12-17","7184.6001","7192.48","7238.7798","7173.04","","4993527511",""
"2001-12-18","7196.6099","7212.5898","7220.6699","7146.5801","","9004703305",""
"2001-12-19","7217.04","7217.8301","7232.0498","7127.9399","","7544374249",""
"2001-12-20","7208.98","7204.79","7261.96","7195.2202","","7711779721",""
"2001-12-21","7168.3398","7164.1602","7203.5698","7151.5","","6485398671",""
"2001-12-27","7189.1699","7139.2998","7205.9502","7139.2998","","3179778455",""
"2001-12-28","7162.21","7131.1299","7162.21","7080.7202","","17247122831",""
"2002-01-02","7154.79","7123.3301","7186.8101","7109.77","","1601383023",""
"2002-01-03","7132.2998","7168.0298","7177.0801","7052.9702","","3785248886",""
"2002-01-04","7205.73","7338.3901","7379.3101","7205.73","","8426645385",""
"2002-01-07","7335.8501","7336.1099","7369.8198","7320.4102","","2911087163",""
"2002-01-08","7307.3799","7325.6602","7337.8101","7286.46","","3754208410",""
"2002-01-09","7318.96","7412.8398","7431.1299","7279.3198","","6300554938",""
"2002-01-10","7376.2998","7574.9102","7574.9102","7374.4502","","11921114211",""
"2002-01-11","7607.3999","7772.1001","7780.9902","7606.73","","14703345480",""
"2002-01-14","7702.6099","7590.1499","7702.6099","7555.75","","4733993682",""
"2002-01-15","7563.6401","7635.3799","7668.4199","7555.6201","","5830518049",""
"2002-01-16","7624.9702","7701.4302","7777.54","7597.6201","","7087575334",""
"2002-01-17","7715.3901","7823.9102","7834.8501","7715.3901","","5190419268",""
"2002-01-18","7868.5601","7853.3901","7896.5298","7816.6602","","7084663843",""
"2002-01-21","7757.8999","7907.0698","7933.29","7756.2202","","3337118512",""
"2002-01-22","7914.9399","7970.52","8103.6201","7914.9399","","11295454133",""
"2002-01-23","7959.5698","7985.1899","8034.5698","7920.9102","7971.9424","7017896631",""
"2002-01-24","7997.1802","8079.5898","8103.7998","7991.4199","8039.8857","6244655844",""
"2002-01-25","8078.2998","8096.8799","8104.3398","8044.9102","8077.0972","4325461604",""
"2002-01-28","8107.4199","7947.0298","8141.0298","7926.8999","8049.4336","5112898945",""
"2002-01-29","7935.5498","7906.1802","7953.98","7880.5698","7915.6641","6149487586",""
"2002-01-30","7824.2402","7884.6602","7898.6401","7791.6602","7834.5649","5055112798",""
"2002-01-31","7918.9302","8108.2202","8161.5801","7911.6499","","13206116898",""
"2002-02-01","8120.7798","8131.52","8143.1299","8057.3501","","6681069803",""
"2002-02-04","8141.6201","8025.04","8162.5298","7996.1201","","6834490661",""
"2002-02-05","7925.3799","7817.7798","7925.3799","7798.27","","8521195789",""
"2002-02-06","7819.9302","7769.48","7852.1099","7701.25","","7300374073",""
"2002-02-07","7709.7998","7754.3799","7794.96","7656.3101","","7178824380",""
"2002-02-08","7732.52","7699.5801","7798.0601","7698.79","","7124494858",""
"2002-02-11","7780.4502","7781.2402","7808.4702","7705.5898","","5725776988",""
"2002-02-12","7847.73","7807.1099","7865.8398","7800.5898","","6651259637",""
"2002-02-13","7807.2998","7878.4502","7880.4702","7775.25","","2647925848",""
"2002-02-14","7931.9102","8038.6099","8122.3198","7931.9102","","9980762007",""
"2002-02-15","8027.3398","8025.1201","8058.9399","7987.3301","","4685022783",""
"2002-02-18","7981.3901","7958.02","7990.8599","7932.3101","","1925299412",""
"2002-02-19","7923.2598","7902.8599","7943.7402","7845.3701","","5328724163",""
"2002-02-20","7883.6499","7940.3701","7980.1699","7881.6299","","6141421680",""
"2002-02-21","8007.1201","7922.4399","8034.1001","7915.9399","","5287545561",""
"2002-02-22","7911.5098","7849.4902","7966.7402","7841.3301","","5106894404",""
"2002-02-25","7864.6699","7920.6299","7928.1802","7837.8501","","1429221411",""
"2002-02-26","7946.52","7995.3198","8034.7402","7946.52","","4924433184",""
"2002-02-27","8006.73","7947.4399","8034.7002","7934.5498","","5545091288",""
"2002-02-28","7924.1001","7941.5801","7944.2798","7762.3599","","7955266375",""
"2002-03-01","7868.8701","7940.5098","7963.0298","7835.3398","","4063289778",""
"2002-03-04","8049.46","8024.8701","8067.6401","7988.96","","5425855743",""
"2002-03-05","8038.23","8188.9399","8188.9399","8012.3599","","13461568765",""
"2002-03-06","8128.54","8277.6699","8296.4902","8113.46","","7445751214",""
"2002-03-07","8346.75","8397.2998","8448.46","8308.1201","","7999466894",""
"2002-03-08","8371.2998","8390.5801","8403.2598","8320.3301","","3621022162",""
"2002-03-11","8339.0703","8188.4502","8343.9502","8173.2002","","5447699917",""
"2002-03-12","8147.5801","8113.4902","8147.5801","8088.5898","","5624318031",""
"2002-03-13","8113.2202","8065.5298","8154.02","8055.1401","","6904611042",""
"2002-03-14","8076.3301","7995.3101","8091.8701","7935.8301","","8514304264",""
"2002-03-18","8011.02","7887.4502","8023.4302","7859.4502","","8489458395",""
"2002-03-19","7876.79","7821.3701","7899.4902","7775.1802","","6947631868",""
"2002-03-20","7744.75","7858.2998","7869.9502","7742.8701","","5128100908",""
"2002-03-21","7851.8101","7930.0498","7975.1802","7843.23","","4883212070",""
"2002-03-22","7977.6001","8170.77","8170.77","7963.5298","","11757322499",""
"2002-03-25","8129.8599","8158.5698","8224.54","8118.5498","","2236722168",""
"2002-03-26","8111.46","8162.1001","8162.1001","8066.3101","","2741981277",""
"2002-03-27","8133.7002","8082.71","8151.8101","8059.6499","","3047919049",""
"2002-03-28","8074.1001","8081.3301","8110.9902","8011","","4115463045",""
"2002-03-29","8073.9102","8112.6899","8112.6899","8061.02","","1128816044",""
"2002-04-02","8064.6099","8040.3799","8111.2998","7999.7002","","4966113470",""
"2002-04-03","8023.4399","8140.6099","8140.6602","8001.1899","","5122975086",""
"2002-04-04","8129.73","8198.8896","8199.6602","8116.71","","5216518619",""
"2002-04-05","8209.0898","8259.3398","8302.8301","8209.0898","","5352987080",""
"2002-04-08","8618.7305","8520.9297","8686.9902","8508.3496","","14375440268",""
"2002-04-09","8573.6699","8504.0098","8718.0098","8459.8398","","6971582209",""
"2002-04-10","8448.71","8635.5703","8653.4297","8398.8203","","5300810197",""
"2002-04-11","8637.4502","8850.6504","8874.4199","8608.0801","","15077581941",""
"2002-04-12","8813.6797","8714.5898","8877.1299","8700.4697","","7219481352",""
"2002-04-15","8711.4297","8577.2695","8745.75","8575.6602","","5911209879",""
"2002-04-16","8624.54","8651.4004","8690.6699","8611.4102","","3478223438",""
"2002-04-17","8718.4102","8759.9199","8764.7598","8666.4004","","5026003044",""
"2002-04-18","8769.1104","8729.5898","8797.2998","8712.2598","","8200924097",""
"2002-04-19","8714","8861.6904","8863.9004","8696.4902","","9405175191",""
"2002-04-22","8914.6396","8743.4004","8917.21","8739.5801","","7318927956",""
"2002-04-23","8747.6104","8679.2598","8763.0098","8659.3496","","3797789303",""
"2002-04-24","8653.5703","8575.4004","8653.5703","8551.5195","","5805272818",""
"2002-04-25","8598.6201","8667.6602","8667.6602","8494.3096","","4872327101",""
"2002-04-26","8666.7305","8702.1396","8728.1602","8597.0303","","9783460405",""
"2002-04-29","8643.5303","8670.6797","8683.6904","8596.4297","","7108377585",""
"2002-04-30","8646.3398","8673.5596","8712.4297","8624","","5150617947",""
"2002-05-02","8695.0801","8681.2305","8715.5195","8644.21","","2477804286",""
"2002-05-03","8667.5703","8801","8821.3604","8634.8799","","9287992018",""
"2002-05-06","8813.7695","8927.1504","8965.3398","8805.9805","","5172320952",""
"2002-05-07","8871.0898","8844.0703","9019.4297","8834.4697","","9679464933",""
"2002-05-08","8925.6396","8948.8701","8960.1104","8858.5195","","7063624890",""
"2002-05-09","9011.9297","8885.3496","9011.9297","8853.8203","","5179108415",""
"2002-05-10","8855.2197","8840.0596","8866.0098","8790.2402","","3916789492",""
"2002-05-13","8872.3496","8805.9297","8877.8398","8770.3604","","4733745632",""
"2002-05-14","8819.0498","8820.0996","8859.9805","8750.96","","6058425549",""
"2002-05-15","8811.4004","8741.9502","8815.8701","8668.6797","","8720594876",""
"2002-05-16","8731.8604","8670.1504","8731.8604","8628.4297","","6500632889",""
"2002-05-17","8734.7402","8632.9297","8750.3301","8614.6299","","4933115293",""
"2002-05-21","8589.1904","8476.5303","8589.1904","8409.7803","","10533114973",""
"2002-05-22","8416.5195","8323.8896","8426.7002","8301.9697","","11266651925",""
"2002-05-23","8318.5801","8404.1797","8457.4004","8288.2002","","6121994860",""
"2002-05-24","8443.5996","8397.4404","8490.2305","8373.5","","3679769747",""
"2002-05-27","8406.6602","8396.1504","8435.6504","8377.9102","","2211619335",""
"2002-05-28","8419.7803","8279.2598","8467.9102","8248.3096","","6251956027",""
"2002-05-29","8238.1602","8179.77","8263.2402","8139.5098","","7533705500",""
"2002-05-30","8162.52","8208.9004","8209.1201","8086.96","","6345420145",""
"2002-05-31","8197.3096","8115.21","8241.1602","8103.9902","","7413999539",""
"2002-06-03","8114.79","8191.3398","8246.96","8100.1499","","4564878526",""
"2002-06-04","8133.8301","8104.4199","8153.71","8065.3398","","3540338546",""
"2002-06-05","8097","8143.8301","8159.1499","8083.9902","","4417720676",""
"2002-06-06","8164.7402","8078.0098","8177.79","8028.0498","","4994043762",""
"2002-06-07","7955.3501","7977.8999","8014.1001","7912.3198","","7319542165",""
"2002-06-10","8009.6299","7990.0601","8038.5801","7966.8799","","5984270564",""
"2002-06-11","7977.0698","8015.6602","8031.8999","7923.6699","","3359595837",""
"2002-06-12","7959.46","7982.3501","8005.96","7937.04","","3841672110",""
"2002-06-13","8026.1201","8038.2202","8130.5098","8017.8901","","4123312525",""
"2002-06-14","8007.1802","7913.77","8022.0601","7865.3901","","4316854267",""
"2002-06-17","7960.52","7940.2202","7963.54","7912.77","","2548033149",""
"2002-06-18","7971.29","7920.5801","7974.8198","7903.1899","","1926401035",""
"2002-06-19","7815.0898","7749.1299","7850.5298","7702.1201","","5647436981",""
"2002-06-20","7746.6401","7549.5698","7754.0898","7542.29","","6488365588",""
"2002-06-21","7480.4199","7598.23","7618.0498","7420.1299","","5794398105",""
"2002-06-24","7650.4399","7534.4199","7650.4399","7441.0298","","4549392611",""
"2002-06-25","7579.6602","7555.54","7644.1099","7524.3799","","3932701824",""
"2002-06-26","7268.5698","7241.5298","7354.2598","7205.8501","","7518492141",""
"2002-06-27","7347.5","7362.02","7442.7598","7282.1299","","8119370321",""
"2002-06-28","7406.3799","7252.6401","7435.3599","7229.5801","","7667715836",""
"2002-07-01","7289.2002","7517.2202","7586.7402","7260.2402","","7193865910",""
"2002-07-02","7452.4399","7340.2998","7487.1602","7312.1099","","5479575933",""
"2002-07-03","7357.2998","7452.8701","7472.9502","7265.4399","","5061794769",""
"2002-07-04","7517.02","7585.9102","7623.2998","7511.8901","","3748413463",""
"2002-07-05","7666.4902","7745.5098","7819.79","7663.5498","","4364764622",""
"2002-07-08","7708.9199","7600.3799","7739.6299","7587.8799","","1945903782",""
"2002-07-09","7608.3999","7532.8398","7657.3901","7527.3101","","3154844156",""
"2002-07-10","7519.8999","7588.3999","7622.6802","7479.1099","","2586726243",""
"2002-07-11","7485.0698","7408.29","7545.98","7386.71","","3653387628",""
"2002-07-12","7497.1299","7422.8901","7541.27","7422.8901","","2852644316",""
"2002-07-15","7451.4399","7365.3398","7451.4399","7351.3501","","1615106847",""
"2002-07-16","7403.6802","7331.6899","7437.0801","7253.4399","","2771855245",""
"2002-07-17","7382.4302","7459.1899","7513.6201","7268.1802","","4479632185",""
"2002-07-18","7523.52","7369.8901","7527.4702","7348.2598","","3157203404",""
"2002-07-19","7247.54","7380.4902","7382.46","7243.6299","","4687786762",""
"2002-07-22","7259.0801","7115.4199","7296.2202","7097.4399","","3590450804",""
"2002-07-23","7199.1099","7043.23","7253.8901","6997.1802","","3885592383",""
"2002-07-24","7026.75","6589.7598","7026.75","6572.1602","","8078695529",""
"2002-07-25","6851.4302","6718.0801","6918.79","6634.1899","","6090833264",""
"2002-07-26","6727.8101","6797.5801","6804.54","6546.3501","","8665654376",""
"2002-07-29","6931.8301","7094.3198","7094.3198","6915.29","","3492324545",""
"2002-07-30","7181.9702","7030.8901","7185.2402","6995.25","","5876527974",""
"2002-07-31","7039.8198","7048.5498","7176.6401","6996.54","","5013811247",""
"2002-08-01","7074.1802","7074.4399","7161.6899","7054.8301","","3873870390",""
"2002-08-02","7026.3901","7058.3799","7066.6899","6986.54","","2912330837",""
"2002-08-05","7040.8398","6857.9902","7040.8398","6850.3301","","4021392916",""
"2002-08-06","6806.0298","7124.48","7124.48","6784.8301","","5487422745",""
"2002-08-07","7178.8901","6986","7178.8901","6965.4702","","4350746963",""
"2002-08-08","7074.75","7038.2402","7116.8198","7028.5698","","2357963278",""
"2002-08-09","7111.3901","7008.1401","7125.5801","6933.9302","","3622868792",""
"2002-08-12","6942.1401","7002.9302","7010.9102","6928.04","","1989783176",""
"2002-08-13","7015.3398","7080.9399","7100.5498","6977.6201","","3055888791",""
"2002-08-14","7066.7002","7091.6099","7133.75","7042.9102","","3774752948",""
"2002-08-15","7192.3799","7314.0298","7360.4102","7192.3799","","9277823343",""
"2002-08-16","7292.54","7294.0698","7370.3301","7263.21","","4619816857",""
"2002-08-21","7322.21","7334.8398","7351.3301","7196.8901","","9704770549",""
"2002-08-22","7367.9902","7541.3799","7587.5898","7367.9902","","10713886537",""
"2002-08-23","7533.25","7626.3301","7676.9199","7521.75","","5888672146",""
"2002-08-26","7579.1499","7667.9902","7691","7558.7402","","4316839003",""
"2002-08-27","7706.2402","7755.1802","7858.23","7706.2402","","8279809349",""
"2002-08-28","7700.9502","7696.4199","7771.1099","7666.1802","","4892795596",""
"2002-08-29","7652.1201","7527.5298","7671.6699","7508.1201","","5820607779",""
"2002-08-30","7588.8301","7665.0698","7685.5898","7535.9702","","6867777635",""
"2002-09-02","7643.0801","7625.3799","7672.5498","7595.1699","","1993360153",""
